user_id,action_date,action_name,error_message,device
410929,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
412305,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
413781,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
414477,2022-11-24,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
416835,2022-11-24,checkout_annual_completepayment.click.fail,"number field is required",mobile
417027,2022-11-24,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
418304,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
419659,2022-11-24,checkout_monthly_completepayment.click.fail,"year field is required",desktop
420486,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
428821,2022-11-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
438873,2022-11-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
441449,2022-11-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
450876,2022-11-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
451274,2022-11-24,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
451617,2022-11-24,checkout_annual_completepayment.click.fail,"number field is required",desktop
453051,2022-11-24,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
453280,2022-11-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
